shipment_id,lane_id,carrier_id,shipment_mode,pickup_date,promised_delivery_date,delivery_date,weight_lbs,freight_cost,shipment_status,delay_reason
41931,4,5,LTL,2025-12-20,2025-12-21,2025-12-24,3183.0,398.89,Delivered,Weather
41932,9,8,LTL,2025-09-05,2025-09-08,2025-09-13,1951.6,1556.43,Delivered,Weather
41933,3,5,LTL,2024-08-04,2024-08-08,2024-08-08,1366.4,383.84,Delivered,
41934,8,4,FTL,2025-03-10,2025-03-17,2025-03-22,37878.5,1879.06,Delivered,Mechanical Issue
41935,4,8,FTL,2024-08-22,2024-08-23,2024-08-22,23793.3,1672.75,Delivered,
41936,1,6,LTL,2026-07-04,2026-07-05,2026-07-04,754.1,1374.81,Delivered,
41937,5,1,Parcel,2026-05-13,2026-05-14,2026-05-17,68.3,77.51,Delivered,Capacity Constraint
41938,8,6,FTL,2024-08-27,2024-09-03,2024-09-02,36399.5,3110.37,Delivered,
41939,1,7,LTL,2026-05-12,2026-05-13,2026-05-13,2520.4,587.09,Delivered,
41940,9,5,LTL,2024-07-28,2024-07-31,2024-07-31,1229.7,1085.56,Delivered,
41941,6,7,Parcel,2025-04-26,2025-04-27,2025-04-30,44.2,136.75,Delivered,Capacity Constraint
41942,10,3,Air,2026-01-06,2026-01-10,2026-01-10,1905.8,3764.79,Delivered,
41943,9,8,LTL,2026-01-03,2026-01-06,2026-01-05,1739.4,1688.05,Delivered,
41944,5,5,LTL,2026-06-20,2026-06-21,2026-06-21,4167.2,310.04,Delivered,
41945,16,3,Air,2025-10-24,2025-10-30,2025-11-07,1016.3,3606.56,Delivered,Mechanical Issue
41946,9,7,FTL,2025-04-30,2025-05-03,2025-05-03,33993.0,1612.29,Delivered,
41947,9,7,FTL,2026-07-03,2026-07-06,2026-07-11,15769.3,2817.31,Delivered,Capacity Constraint
41948,8,1,FTL,2025-04-14,2025-04-21,2025-04-19,18526.0,1453.17,Delivered,
41949,6,5,FTL,2026-04-04,2026-04-05,2026-04-04,22394.2,3420.64,Delivered,
41950,1,6,LTL,2026-04-26,2026-04-27,2026-04-30,855.6,1464.89,Delivered,Mechanical Issue
41951,11,3,Air,2025-04-08,2025-04-14,2025-04-12,723.4,6004.57,Delivered,
41952,12,2,Air,2025-11-10,2025-11-14,2025-11-13,1532.5,6912.77,Delivered,
41953,14,3,Air,2025-10-29,2025-11-03,2025-11-01,1376.1,4094.69,Delivered,
41954,1,5,FTL,2025-07-31,2025-08-01,2025-08-01,11733.6,2272.83,Delivered,
41955,11,3,Air,2025-10-27,2025-11-02,2025-11-02,1141.4,5449.27,Delivered,
41956,5,8,LTL,2025-03-13,2025-03-14,2025-03-18,1441.7,1386.69,Delivered,Mechanical Issue
41957,2,1,LTL,2024-11-07,2024-11-08,2024-11-07,3038.3,1006.05,Delivered,
41958,14,2,Air,2025-07-30,2025-08-04,2025-08-04,777.7,5659.43,Delivered,
41959,8,6,Parcel,2025-07-27,2025-08-03,2025-08-07,36.6,117.38,Delivered,Capacity Constraint
41960,7,7,LTL,2025-12-09,2025-12-10,2025-12-09,2538.2,1581.23,Delivered,
41961,9,1,LTL,2024-12-06,2024-12-09,2024-12-08,4666.1,399.37,Delivered,
41962,8,6,LTL,2024-07-12,2024-07-19,2024-07-17,4196.2,611.44,Delivered,
41963,1,5,LTL,2024-07-24,2024-07-25,2024-07-25,270.5,504.85,Delivered,
41964,2,6,LTL,2025-01-27,2025-01-28,2025-01-27,762.6,1330.1,Delivered,
41965,3,8,FTL,2025-11-04,2025-11-08,2025-11-08,36453.1,2397.31,Delivered,
41966,5,4,LTL,2025-08-04,2025-08-05,2025-08-04,307.3,620.56,Delivered,
41967,6,5,LTL,2025-07-28,2025-07-29,2025-07-29,3724.2,582.54,Delivered,
41968,1,5,Parcel,2026-02-17,2026-02-18,2026-02-17,63.7,113.74,Delivered,
41969,3,4,FTL,2024-12-21,2024-12-25,2024-12-23,18490.3,2928.41,Delivered,
41970,16,2,Air,2025-03-12,2025-03-18,2025-03-17,1508.9,3261.46,Delivered,
41971,11,2,Air,2025-01-13,2025-01-19,2025-01-19,276.1,4876.24,Delivered,
41972,10,2,Air,2026-05-16,2026-05-20,2026-05-18,1389.1,4148.77,Delivered,
41973,4,8,Parcel,2025-12-08,2025-12-09,2025-12-09,72.7,107.66,Delivered,
41974,8,1,FTL,2024-10-04,2024-10-11,2024-10-11,13561.7,3714.96,Delivered,
41975,9,4,FTL,2026-02-02,2026-02-05,2026-02-03,22412.6,2497.71,Delivered,
41976,4,4,LTL,2025-04-30,2025-05-01,2025-04-30,3337.7,569.22,Delivered,
41977,4,4,LTL,2026-01-03,2026-01-04,2026-01-03,3498.4,1338.89,Delivered,
41978,16,2,Air,2026-04-16,2026-04-22,2026-04-22,1673.6,4669.83,Delivered,
41979,8,1,FTL,2024-07-22,2024-07-29,2024-08-01,13280.2,2028.08,Delivered,Warehouse Delay
41980,5,1,LTL,2024-11-25,2024-11-26,2024-11-26,1875.9,1682.6,Delivered,
41981,5,7,LTL,2024-09-24,2024-09-25,2024-09-24,542.5,1642.47,Delivered,
41982,4,5,FTL,2024-07-29,2024-07-30,2024-07-30,29167.9,3825.09,Delivered,
41983,9,7,Parcel,2025-09-22,2025-09-25,2025-09-23,21.7,87.85,Delivered,
41984,1,1,LTL,2025-11-24,2025-11-25,2025-11-24,2467.3,1144.31,Delivered,
41985,9,6,Parcel,2024-08-08,2024-08-11,2024-08-11,35.8,129.89,Delivered,
41986,15,3,Air,2025-12-17,2025-12-24,2025-12-22,261.6,5323.72,Delivered,
41987,8,1,Parcel,2025-04-24,2025-05-01,2025-04-30,72.0,95.34,Delivered,
41988,3,8,FTL,2024-12-13,2024-12-17,2024-12-16,33172.0,2255.47,Delivered,
41989,11,2,Air,2024-12-03,2024-12-09,2024-12-08,1457.6,2520.56,Delivered,
41990,7,1,FTL,2026-03-29,2026-03-30,2026-03-30,40524.9,4221.58,Delivered,
41991,8,7,LTL,2024-08-15,2024-08-22,2024-08-25,2151.3,1054.12,Delivered,Warehouse Delay
41992,15,2,Air,2025-07-13,2025-07-20,2025-07-20,798.1,629.75,Delivered,
41993,2,6,LTL,2025-01-23,2025-01-24,2025-01-24,2068.6,1255.27,Delivered,
41994,8,6,LTL,2026-02-09,2026-02-16,,4977.4,1045.18,Cancelled,
41995,2,4,Parcel,2025-12-12,2025-12-13,2025-12-18,54.8,93.82,Delivered,Weather
41996,7,6,Parcel,2025-02-12,2025-02-13,2025-02-12,35.0,52.48,Delivered,
41997,3,5,LTL,2025-09-22,2025-09-26,2025-09-24,4937.9,938.07,Delivered,
41998,2,8,FTL,2025-11-03,2025-11-04,2025-11-04,19815.2,3375.86,Delivered,
41999,7,6,LTL,2025-02-14,2025-02-15,2025-02-15,1758.8,964.86,Delivered,
42000,5,8,LTL,2025-01-29,2025-01-30,2025-02-04,3054.1,1562.58,Delivered,Driver Shortage
42001,6,4,FTL,2024-10-23,2024-10-24,2024-10-24,9702.7,2367.5,Delivered,
42002,1,4,LTL,2025-10-29,2025-10-30,2025-10-29,4909.8,532.22,Delivered,
42003,2,5,Parcel,2024-12-05,2024-12-06,2024-12-06,59.4,136.82,Delivered,
42004,4,1,FTL,2025-01-28,2025-01-29,2025-01-29,21127.6,3945.54,Delivered,
42005,1,1,Parcel,2024-08-19,2024-08-20,2024-08-19,52.0,145.77,Delivered,
42006,3,6,Parcel,2026-05-25,2026-05-29,2026-05-27,54.6,103.85,Delivered,
42007,3,7,FTL,2026-04-12,2026-04-16,2026-04-14,9102.7,3194.46,Delivered,
42008,4,7,LTL,2026-04-28,2026-04-29,2026-05-01,571.5,672.36,Delivered,Mechanical Issue
42009,14,3,Air,2025-10-15,2025-10-20,2025-10-20,1326.8,6532.68,Delivered,
42010,15,2,Air,2025-05-06,2025-05-13,2025-05-11,432.8,3503.67,Delivered,
42011,4,8,LTL,2025-07-05,2025-07-06,2025-07-06,549.5,608.45,Delivered,
42012,9,4,FTL,2026-06-15,2026-06-18,2026-06-22,12743.8,3040.81,Delivered,Mechanical Issue
42013,1,8,LTL,2026-05-19,2026-05-20,2026-05-20,1035.3,1537.45,Delivered,
42014,13,3,Air,2025-11-03,2025-11-07,2025-11-15,82.6,2305.85,Delivered,Capacity Constraint
42015,4,8,FTL,2026-01-22,2026-01-23,2026-01-23,14610.4,2942.56,Delivered,
42016,8,7,FTL,2025-02-12,2025-02-19,2025-02-19,29543.7,4079.57,Delivered,
42017,5,6,LTL,2025-04-29,2025-04-30,2025-05-05,1042.5,307.51,Delivered,Capacity Constraint
42018,4,4,LTL,2024-10-25,2024-10-26,2024-10-25,4368.8,432.05,Delivered,
42019,5,6,LTL,2025-04-09,2025-04-10,2025-04-10,2398.5,421.51,Delivered,
42020,9,4,LTL,2025-12-26,2025-12-29,2025-12-28,991.4,1949.21,Delivered,
42021,3,5,LTL,2025-06-15,2025-06-19,2025-06-18,3823.9,615.69,Delivered,
42022,1,6,LTL,2026-03-15,2026-03-16,2026-03-15,2540.3,1310.88,Delivered,
42023,8,4,LTL,2025-01-28,2025-02-04,2025-02-08,1872.6,1796.76,Delivered,Mechanical Issue
42024,6,5,FTL,2025-11-27,2025-11-28,2025-11-28,11221.3,3658.83,Delivered,
42025,4,8,LTL,2026-01-31,2026-02-01,2026-02-01,4082.1,1452.47,Delivered,
42026,16,3,Air,2026-04-29,2026-05-05,2026-05-05,322.0,4063.72,Delivered,
42027,8,7,LTL,2025-08-21,2025-08-28,2025-08-27,745.1,1873.34,Delivered,
42028,6,4,FTL,2026-06-11,2026-06-12,2026-06-11,26477.2,2336.25,Delivered,
42029,16,3,Air,2025-08-16,2025-08-22,2025-08-26,167.6,4016.52,Delivered,Customs Hold
42030,6,4,Parcel,2024-10-21,2024-10-22,2024-10-22,65.2,52.92,Delivered,
42031,9,5,LTL,2024-12-18,2024-12-21,2024-12-20,2284.5,722.66,Delivered,
42032,5,8,LTL,2024-11-23,2024-11-24,2024-11-23,1231.2,1218.82,Delivered,
42033,2,5,LTL,2025-10-25,2025-10-26,2025-10-25,1860.3,838.55,Delivered,
42034,11,2,Air,2026-05-02,2026-05-08,,834.7,5051.02,Cancelled,
42035,8,4,Parcel,2026-03-13,2026-03-20,2026-03-19,74.7,117.37,Delivered,
42036,2,7,FTL,2024-09-17,2024-09-18,2024-09-17,21249.2,1730.33,Delivered,
42037,7,6,Parcel,2025-12-07,2025-12-08,2025-12-08,22.6,77.25,Delivered,
42038,8,1,LTL,2024-11-15,2024-11-22,2024-11-21,2893.4,1407.47,Delivered,
42039,9,8,LTL,2025-01-05,2025-01-08,2025-01-10,2751.4,1270.36,Delivered,Capacity Constraint
42040,2,7,Parcel,2025-11-04,2025-11-05,2025-11-07,11.3,124.27,Delivered,Capacity Constraint
42041,6,8,LTL,2025-09-26,2025-09-27,2025-09-26,4710.4,1998.05,Delivered,
42042,12,2,Air,2026-04-07,2026-04-11,2026-04-09,1827.3,3564.51,Delivered,
42043,7,5,LTL,2024-11-13,2024-11-14,2024-11-14,2766.7,1868.18,Delivered,
42044,1,4,LTL,2025-12-30,2025-12-31,2025-12-30,1317.1,645.14,Delivered,
42045,6,5,FTL,2025-12-07,2025-12-08,2025-12-07,37616.7,1229.94,Delivered,
42046,4,1,LTL,2025-08-18,2025-08-19,2025-08-19,4017.7,1293.16,Delivered,
42047,2,8,FTL,2025-06-20,2025-06-21,2025-06-20,10029.2,2578.83,Delivered,
42048,5,8,LTL,2026-04-03,2026-04-04,2026-04-04,2331.7,385.92,Delivered,
42049,3,7,LTL,2025-02-27,2025-03-03,2025-03-01,1967.1,1046.92,Delivered,
42050,4,6,Parcel,2026-06-02,2026-06-03,2026-06-02,51.5,74.12,Delivered,
42051,5,1,LTL,2024-07-22,2024-07-23,2024-07-23,3785.0,1944.66,Delivered,
42052,14,3,Air,2026-05-15,2026-05-20,2026-05-18,657.6,917.36,Delivered,
42053,6,7,LTL,2026-06-06,2026-06-07,2026-06-07,678.9,1671.92,Delivered,
42054,3,1,LTL,2024-10-08,2024-10-12,2024-10-11,4766.1,466.47,Delivered,
42055,2,4,LTL,2026-07-09,2026-07-10,,1973.5,840.86,In Transit,
42056,1,1,LTL,2025-06-20,2025-06-21,2025-06-26,1823.6,1346.05,Delivered,Weather
42057,4,1,FTL,2024-12-18,2024-12-19,2024-12-18,25389.3,2939.26,Delivered,
42058,9,8,FTL,2025-09-28,2025-10-01,2025-09-29,10044.6,4058.81,Delivered,
42059,1,1,LTL,2024-11-24,2024-11-25,2024-11-25,3159.3,870.35,Delivered,
42060,13,3,Air,2026-04-29,2026-05-03,2026-05-03,1787.9,1639.83,Delivered,
42061,5,8,LTL,2025-08-11,2025-08-12,2025-08-14,2835.7,843.06,Delivered,Driver Shortage
42062,13,3,Air,2026-01-13,2026-01-17,2026-01-17,730.8,7936.24,Delivered,
42063,9,7,LTL,2025-04-13,2025-04-16,2025-04-16,1513.9,732.21,Delivered,
42064,8,1,FTL,2025-07-29,2025-08-05,2025-08-03,33702.3,3234.6,Delivered,
42065,8,5,FTL,2025-03-24,2025-03-31,2025-03-29,33467.0,3973.76,Delivered,
42066,4,4,FTL,2024-12-30,2024-12-31,2024-12-30,34390.9,2848.73,Delivered,
42067,4,8,FTL,2025-07-21,2025-07-22,2025-07-21,13804.0,4233.06,Delivered,
42068,9,7,LTL,2025-07-06,2025-07-09,2025-07-07,277.5,1631.1,Delivered,
42069,1,8,LTL,2024-09-22,2024-09-23,2024-09-22,2667.8,1761.19,Delivered,
42070,12,2,Air,2026-06-22,2026-06-26,2026-06-26,284.4,7430.45,Delivered,
42071,11,2,Air,2025-06-12,2025-06-18,2025-06-16,980.6,2437.77,Delivered,
42072,1,7,LTL,2026-03-06,2026-03-07,2026-03-07,507.3,1691.17,Delivered,
42073,9,4,LTL,2026-04-29,2026-05-02,2026-05-02,3101.7,1683.94,Delivered,
42074,6,5,LTL,2025-04-04,2025-04-05,2025-04-05,3853.7,1883.75,Delivered,
42075,6,6,LTL,2025-04-28,2025-04-29,2025-05-02,1249.8,1292.85,Delivered,Capacity Constraint
42076,9,1,LTL,2025-08-21,2025-08-24,2025-08-23,4930.4,1188.65,Delivered,
42077,7,8,LTL,2024-12-05,2024-12-06,2024-12-05,858.2,1403.04,Delivered,
42078,16,3,Air,2024-10-24,2024-10-30,2024-10-28,1877.8,4844.84,Delivered,
42079,1,5,LTL,2024-12-29,2024-12-30,2024-12-30,845.0,659.39,Delivered,
42080,6,5,LTL,2026-05-13,2026-05-14,2026-05-14,2968.8,693.56,Delivered,
42081,6,5,Parcel,2025-09-06,2025-09-07,2025-09-06,5.7,50.05,Delivered,
42082,13,3,Air,2025-04-30,2025-05-04,2025-05-03,692.6,8434.17,Delivered,
42083,7,6,LTL,2024-10-26,2024-10-27,2024-10-26,273.3,529.67,Delivered,
42084,11,3,Air,2025-02-24,2025-03-02,2025-03-02,563.5,1757.83,Delivered,
42085,5,7,LTL,2025-04-12,2025-04-13,2025-04-12,3287.2,904.5,Delivered,
42086,1,4,LTL,2026-02-28,2026-03-01,2026-02-28,3925.1,498.84,Delivered,
42087,6,6,LTL,2025-07-08,2025-07-09,2025-07-09,3527.2,1031.95,Delivered,
42088,3,8,LTL,2025-10-27,2025-10-31,2025-10-30,1182.4,1098.8,Delivered,
42089,10,2,Air,2025-11-11,2025-11-15,2025-11-13,534.6,2574.89,Delivered,
42090,10,2,Air,2024-12-27,2024-12-31,2024-12-30,1523.9,2371.82,Delivered,
42091,3,5,LTL,2026-02-15,2026-02-19,2026-02-18,3566.4,1743.75,Delivered,
42092,3,7,FTL,2026-06-10,2026-06-14,2026-06-13,36447.2,4102.89,Delivered,
42093,7,7,LTL,2025-10-23,2025-10-24,2025-10-24,3669.1,1074.01,Delivered,
42094,8,8,LTL,2025-06-30,2025-07-07,2025-07-05,2450.3,768.28,Delivered,
42095,16,3,Air,2024-10-31,2024-11-06,2024-11-05,1091.3,5626.81,Delivered,
42096,7,6,LTL,2026-01-26,2026-01-27,2026-01-26,2078.5,1625.65,Delivered,
42097,1,6,LTL,2024-11-01,2024-11-02,2024-11-02,4510.8,1220.44,Delivered,
42098,6,8,LTL,2025-12-05,2025-12-06,2025-12-09,4099.2,1499.79,Delivered,Mechanical Issue
42099,12,2,Air,2025-06-28,2025-07-02,2025-06-30,973.9,6563.98,Delivered,
42100,6,7,LTL,2026-04-29,2026-04-30,2026-05-01,2406.1,416.2,Delivered,Capacity Constraint
42101,5,7,LTL,2025-08-02,2025-08-03,2025-08-02,1350.1,720.32,Delivered,
42102,6,5,LTL,2025-10-23,2025-10-24,2025-10-28,2890.7,1513.59,Delivered,Customer Delay
42103,4,6,FTL,2024-08-17,2024-08-18,2024-08-18,26673.4,1420.03,Delivered,
42104,2,6,FTL,2024-07-29,2024-07-30,2024-08-04,29209.0,3997.96,Delivered,Weather
42105,15,2,Air,2026-03-13,2026-03-20,2026-03-18,1267.8,3936.84,Delivered,
42106,8,8,Parcel,2026-05-22,2026-05-29,2026-05-29,59.5,134.46,Delivered,
42107,8,5,LTL,2025-10-31,2025-11-07,2025-11-06,4521.2,645.44,Delivered,
42108,15,2,Air,2026-01-01,2026-01-08,2026-01-07,1011.4,1547.69,Delivered,
42109,7,1,LTL,2025-04-28,2025-04-29,2025-04-28,1700.8,308.12,Delivered,
42110,5,1,LTL,2026-03-09,2026-03-10,2026-03-10,3927.6,1991.25,Delivered,
42111,5,7,LTL,2024-12-11,2024-12-12,2024-12-11,3025.5,1190.89,Delivered,
42112,9,5,LTL,2025-11-26,2025-11-29,2025-11-28,4638.7,1562.49,Delivered,
42113,7,8,LTL,2024-07-17,2024-07-18,2024-07-17,4506.6,937.22,Delivered,
42114,8,6,LTL,2025-07-14,2025-07-21,2025-07-20,4164.0,846.89,Delivered,
42115,6,6,FTL,2025-04-06,2025-04-07,2025-04-06,31876.4,4302.07,Delivered,
42116,13,2,Air,2025-10-08,2025-10-12,2025-10-12,1687.0,3242.22,Delivered,
42117,4,8,LTL,2025-10-31,2025-11-01,2025-10-31,4031.5,1478.44,Delivered,
42118,3,6,LTL,2025-10-07,2025-10-11,2025-10-10,3267.1,1108.29,Delivered,
42119,1,4,LTL,2025-06-24,2025-06-25,2025-06-25,4781.9,400.08,Delivered,
42120,5,6,FTL,2025-06-28,2025-06-29,2025-06-29,23804.8,1687.28,Delivered,
42121,16,3,Air,2024-07-15,2024-07-21,2024-07-20,1172.5,6506.31,Delivered,
42122,3,5,LTL,2025-08-11,2025-08-15,2025-08-15,4398.4,1593.83,Delivered,
42123,7,7,Parcel,2024-07-20,2024-07-21,2024-07-20,53.1,51.33,Delivered,
42124,6,4,Parcel,2025-07-27,2025-07-28,2025-07-27,16.8,135.48,Delivered,
42125,3,1,LTL,2025-01-12,2025-01-16,2025-01-15,4924.1,694.63,Delivered,
42126,4,6,LTL,2026-06-19,2026-06-20,2026-06-20,2238.1,1704.47,Delivered,
42127,16,2,Air,2024-07-22,2024-07-28,2024-07-28,1380.0,4204.61,Delivered,
42128,4,8,LTL,2026-02-06,2026-02-07,2026-02-07,3399.8,614.13,Delivered,
42129,8,6,LTL,2025-11-04,2025-11-11,2025-11-09,4359.4,563.04,Delivered,
42130,5,6,LTL,2026-01-31,2026-02-01,,4858.2,787.03,Cancelled,
42131,3,8,LTL,2026-04-27,2026-05-01,2026-05-04,994.7,1951.78,Delivered,Other
42132,3,4,FTL,2024-09-29,2024-10-03,2024-10-01,40131.6,2851.91,Delivered,
42133,8,5,LTL,2024-09-20,2024-09-27,2024-09-26,572.0,1959.2,Delivered,
42134,3,1,LTL,2024-10-25,2024-10-29,2024-11-02,3934.9,1054.09,Delivered,Capacity Constraint
42135,4,5,FTL,2024-11-16,2024-11-17,2024-11-16,12535.0,1563.7,Delivered,
42136,8,6,LTL,2025-07-26,2025-08-02,2025-08-01,4829.1,565.95,Delivered,
42137,6,5,LTL,2026-02-09,2026-02-10,2026-02-09,851.9,624.62,Delivered,
42138,8,5,LTL,2025-01-04,2025-01-11,2025-01-11,3084.3,1786.24,Delivered,
42139,5,4,LTL,2025-04-22,2025-04-23,2025-04-27,1892.7,922.55,Delivered,Capacity Constraint
42140,8,5,LTL,2025-04-06,2025-04-13,2025-04-13,3028.9,1106.86,Delivered,
42141,1,4,LTL,2025-04-26,2025-04-27,2025-04-28,1190.0,1600.89,Delivered,Capacity Constraint
42142,8,7,Parcel,2025-08-24,2025-08-31,2025-08-31,34.6,44.94,Delivered,
42143,5,8,LTL,2026-06-30,2026-07-01,2026-07-01,1769.3,1895.46,Delivered,
42144,10,2,Air,2024-12-08,2024-12-12,2024-12-12,1701.4,7222.36,Delivered,
42145,9,7,LTL,2025-11-11,2025-11-14,2025-11-12,4950.4,482.26,Delivered,
42146,8,1,FTL,2026-03-14,2026-03-21,2026-03-19,26198.3,1343.75,Delivered,
42147,3,6,FTL,2025-10-27,2025-10-31,2025-11-01,40245.7,3027.55,Delivered,Capacity Constraint
42148,9,6,LTL,2026-03-24,2026-03-27,2026-03-25,2565.8,1874.12,Delivered,
42149,11,3,Air,2025-12-29,2026-01-04,2026-01-02,1054.2,7354.64,Delivered,
42150,13,2,Air,2024-09-18,2024-09-22,2024-09-22,1115.7,2776.05,Delivered,
42151,4,1,LTL,2025-04-11,2025-04-12,2025-04-12,3770.1,1481.29,Delivered,
42152,4,8,LTL,2025-08-12,2025-08-13,2025-08-13,4162.1,1034.6,Delivered,
42153,15,2,Air,2024-08-15,2024-08-22,2024-08-21,1999.3,1326.31,Delivered,
42154,1,4,Parcel,2024-07-18,2024-07-19,2024-07-23,10.3,139.07,Delivered,Customer Delay
42155,9,4,LTL,2024-11-02,2024-11-05,2024-11-05,957.9,1465.22,Delivered,
42156,5,4,LTL,2025-07-09,2025-07-10,2025-07-09,4136.7,754.71,Delivered,
42157,7,8,FTL,2025-05-12,2025-05-13,2025-05-15,28359.8,3995.88,Delivered,Weather
42158,3,8,FTL,2026-01-21,2026-01-25,2026-01-23,33333.0,2419.17,Delivered,
42159,13,2,Air,2025-08-25,2025-08-29,2025-08-27,1530.1,3821.32,Delivered,
42160,8,4,LTL,2026-03-24,2026-03-31,2026-03-29,4904.9,1360.16,Delivered,
42161,7,6,LTL,2024-09-19,2024-09-20,2024-09-19,727.0,760.14,Delivered,
42162,3,4,FTL,2025-07-27,2025-07-31,2025-08-05,36798.7,1275.79,Delivered,Driver Shortage
42163,13,3,Air,2024-08-02,2024-08-06,2024-08-04,546.6,8293.26,Delivered,
42164,12,3,Air,2024-11-29,2024-12-03,2024-12-01,1638.7,8425.71,Delivered,
42165,5,7,FTL,2026-04-02,2026-04-03,2026-04-03,31386.2,4022.29,Delivered,
42166,6,5,LTL,2026-04-19,2026-04-20,2026-04-19,4124.0,774.73,Delivered,
42167,7,7,LTL,2025-06-17,2025-06-18,2025-06-18,1066.9,1036.73,Delivered,
42168,2,8,Parcel,2024-08-06,2024-08-07,2024-08-07,34.0,42.76,Delivered,
42169,3,7,LTL,2024-09-01,2024-09-05,2024-09-03,4079.5,1099.02,Delivered,
42170,3,8,FTL,2026-05-05,2026-05-09,2026-05-10,33588.2,2336.48,Delivered,Driver Shortage
42171,2,4,Parcel,2026-04-23,2026-04-24,2026-04-24,6.2,132.61,Delivered,
42172,5,7,LTL,2025-08-22,2025-08-23,2025-08-22,4370.8,330.14,Delivered,
42173,3,4,FTL,2024-07-28,2024-08-01,2024-08-03,30676.2,2115.99,Delivered,Mechanical Issue
42174,7,1,FTL,2026-05-08,2026-05-09,2026-05-08,14333.5,1986.5,Delivered,
42175,11,3,Air,2025-02-07,2025-02-13,2025-02-12,1934.3,7782.33,Delivered,
42176,8,8,LTL,2026-06-05,2026-06-12,2026-06-10,2539.8,1379.07,Delivered,
42177,12,3,Air,2025-09-13,2025-09-17,2025-09-15,53.0,2458.92,Delivered,
42178,2,1,FTL,2025-12-24,2025-12-25,2025-12-24,29842.0,2674.99,Delivered,
42179,8,4,Parcel,2025-11-30,2025-12-07,2025-12-07,57.3,60.31,Delivered,
42180,14,2,Air,2025-04-23,2025-04-28,2025-04-27,311.2,1589.26,Delivered,
42181,9,6,LTL,2024-09-03,2024-09-06,2024-09-11,1970.0,1446.57,Delivered,Capacity Constraint
42182,6,5,LTL,2024-10-30,2024-10-31,2024-10-31,724.1,1873.47,Delivered,
42183,3,6,LTL,2024-12-17,2024-12-21,2024-12-19,1343.9,1706.08,Delivered,
42184,10,3,Air,2026-03-01,2026-03-05,2026-03-04,393.9,7162.05,Delivered,
42185,6,8,FTL,2025-04-20,2025-04-21,2025-04-20,38070.1,3747.13,Delivered,
42186,5,6,LTL,2026-04-22,2026-04-23,2026-04-23,2070.8,1492.66,Delivered,
42187,6,4,LTL,2025-02-26,2025-02-27,2025-02-26,3285.1,555.36,Delivered,
42188,1,6,FTL,2025-12-26,2025-12-27,2025-12-26,31938.6,2764.86,Delivered,
42189,8,7,FTL,2024-10-22,2024-10-29,2024-11-02,10320.4,4479.09,Delivered,Weather
42190,9,1,Parcel,2026-06-29,2026-07-02,2026-06-30,65.9,65.7,Delivered,
42191,2,1,LTL,2025-12-07,2025-12-08,2025-12-09,2911.3,1572.15,Delivered,Mechanical Issue
42192,1,5,LTL,2025-07-10,2025-07-11,2025-07-10,2598.1,1270.61,Delivered,
42193,12,3,Air,2026-06-16,2026-06-20,2026-06-18,619.5,8659.46,Delivered,
42194,1,6,LTL,2024-08-12,2024-08-13,2024-08-13,3250.4,1677.15,Delivered,
42195,1,1,LTL,2025-05-15,2025-05-16,2025-05-16,1463.7,1157.84,Delivered,
42196,5,5,LTL,2026-03-05,2026-03-06,2026-03-06,2570.1,1296.49,Delivered,
42197,7,6,LTL,2025-03-07,2025-03-08,2025-03-08,3254.2,1633.65,Delivered,
42198,1,5,FTL,2026-01-06,2026-01-07,2026-01-07,20003.3,3492.29,Delivered,
42199,6,8,Parcel,2026-05-31,2026-06-01,2026-06-01,25.5,146.99,Delivered,
42200,7,7,LTL,2025-04-22,2025-04-23,2025-04-22,463.2,1989.98,Delivered,
42201,2,5,LTL,2026-01-11,2026-01-12,2026-01-12,3349.5,1769.9,Delivered,
42202,4,6,LTL,2024-07-27,2024-07-28,2024-07-28,3458.7,1455.74,Delivered,
42203,5,5,LTL,2025-01-10,2025-01-11,2025-01-10,2540.0,381.75,Delivered,
42204,7,5,LTL,2026-07-02,2026-07-03,2026-07-03,4584.2,427.52,Delivered,
42205,15,3,Air,2025-06-30,2025-07-07,2025-07-06,216.4,6113.08,Delivered,
42206,16,3,Air,2025-03-21,2025-03-27,2025-03-25,1780.4,8824.45,Delivered,
42207,4,4,FTL,2026-05-19,2026-05-20,2026-05-20,38529.4,3674.93,Delivered,
42208,4,4,LTL,2025-05-10,2025-05-11,2025-05-13,2260.2,1415.94,Delivered,Weather
42209,4,4,LTL,2025-11-08,2025-11-09,2025-11-08,4947.4,1859.16,Delivered,
42210,4,6,FTL,2025-10-29,2025-10-30,2025-10-30,38241.4,2815.75,Delivered,
42211,9,8,LTL,2024-09-11,2024-09-14,2024-09-13,2732.3,680.8,Delivered,
42212,3,8,LTL,2025-10-09,2025-10-13,2025-10-12,3472.5,1897.35,Delivered,
42213,7,8,FTL,2026-01-27,2026-01-28,2026-01-27,14956.7,2536.12,Delivered,
42214,2,6,LTL,2025-11-30,2025-12-01,2025-11-30,3565.7,734.63,Delivered,
42215,1,7,FTL,2024-09-08,2024-09-09,2024-09-08,21370.5,4474.02,Delivered,
42216,3,4,FTL,2024-10-27,2024-10-31,2024-10-30,12016.1,4468.95,Delivered,
42217,1,7,LTL,2025-11-29,2025-11-30,2025-11-29,3769.6,1932.18,Delivered,
42218,11,2,Air,2025-10-21,2025-10-27,2025-11-04,226.3,6797.61,Delivered,Mechanical Issue
